taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
35019,35019,Thamnophis sirtalis,GCF_001077635.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch69.tar,batch69/GCF_001077635.1.fasta.gz,refseq,reference genome,Scaffold,1424897867,1424897867,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/635/GCF_001077635.1_Thamnophis_sirtalis-6.0/,Eukaryota,,Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Lepidosauria|Squamata|Bifurcata|Unidentata|Episquamata|Toxicofera|Serpentes|Colubroidea|Colubridae|Natricinae|Thamnophis|Thamnophis sirtalis,5,non_mammal_vertebrate
3363650,3363650,Pagetodes antarcticus,GCA_943590835.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch14.tar,batch14/GCA_943590835.1.fasta.gz,genbank,reference genome,Scaffold,944118312,944118312,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/590/835/GCA_943590835.1_fCryAnt1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Perciformes,Channichthyidae,Pagetodes,Pagetodes antarcticus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Euteleosteomorpha|Neoteleostei|Eurypterygia|Ctenosquamata|Acanthomorphata|Euacanthomorphacea|Percomorphaceae|Eupercaria|Perciformes|Notothenioidei|Channichthyidae|Pagetodes|Pagetodes antarcticus,5,non_mammal_vertebrate
150430,150430,Panulirus marginatus,GCA_032361885.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch45.tar,batch45/GCA_032361885.1.fasta.gz,genbank,reference genome,Scaffold,1276116527,1276116527,0.425,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/361/885/GCA_032361885.1_ASM3236188v1/,Eukaryota,,Metazoa,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus marginatus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Communostraca|Malacostraca|Eumalacostraca|Stomatocarida|Decapoda|Pleocyemata|Achelata|Palinuroidea|Palinuridae|Panulirus|Panulirus marginatus,6,invertebrate_animal
155012,155012,Sarcodon aspratus,GCA_003313825.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch90.tar,batch90/GCA_003313825.1.fasta.gz,genbank,reference genome,Scaffold,35703634,35703634,0.465,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/313/825/GCA_003313825.1_ASM331382v1/,Eukaryota,,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Sarcodon,Sarcodon aspratus,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetes incertae sedis|Thelephorales|Thelephoraceae|Sarcodon|Sarcodon aspratus,7,fungus
47314,47314,Drosophila novamexicana,GCF_003285875.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch31.tar,batch31/GCF_003285875.2.fasta.gz,refseq,reference genome,Contig,177223868,177223868,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/875/GCF_003285875.2_DnovRS2.1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila novamexicana,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Schizophora|Acalyptratae|Ephydroidea|Drosophilidae|Drosophilinae|Drosophilini|Drosophila|Drosophila|virilis group|Drosophila novamexicana,6,invertebrate_animal
266349,266349,Entomyzon cyanotis,GCA_024500445.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch40.tar,batch40/GCA_024500445.1.fasta.gz,genbank,reference genome,Scaffold,1076660361,1076660361,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/500/445/GCA_024500445.1_MCZ_Ecyan_1.0/,Eukaryota,,Metazoa,Chordata,Aves,Passeriformes,Meliphagidae,Entomyzon,Entomyzon cyanotis,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Australaves|Passeriformes|Meliphagoidea|Meliphagidae|Entomyzon|Entomyzon cyanotis,5,non_mammal_vertebrate
27325,27325,Metschnikowia lunata,GCA_030583235.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch90.tar,batch90/GCA_030583235.1.fasta.gz,genbank,reference genome,Scaffold,16680955,16680955,0.44,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/583/235/GCA_030583235.1_ASM3058323v1/,Eukaryota,,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Metschnikowia,Metschnikowia lunata,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Pichiomycetes|Serinales|Metschnikowiaceae|Metschnikowia|Metschnikowia lunata,7,fungus
2797240,2797240,Myiopsitta luchsi,GCA_031762455.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch14.tar,batch14/GCA_031762455.1.fasta.gz,genbank,reference genome,Scaffold,1086657023,1086657023,0.41,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/762/455/GCA_031762455.1_ASM3176245v1/,Eukaryota,,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Myiopsitta,Myiopsitta luchsi,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Australaves|Psittaciformes|Psittacidae|Myiopsitta|Myiopsitta luchsi,5,non_mammal_vertebrate
270546,270546,Aeoliscus strigatus,GCA_901007665.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch78.tar,batch78/GCA_901007665.1.fasta.gz,genbank,reference genome,Scaffold,381315519,381315519,0.445,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/007/665/GCA_901007665.1_Aeoliscus_strigatus_assembly/,Eukaryota,,Metazoa,Chordata,Actinopteri,Syngnathiformes,Centriscidae,Aeoliscus,Aeoliscus strigatus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Euteleosteomorpha|Neoteleostei|Eurypterygia|Ctenosquamata|Acanthomorphata|Euacanthomorphacea|Percomorphaceae|Syngnathiaria|Syngnathiformes|Syngnathiformes incertae sedis|Centriscidae|Centriscinae|Aeoliscus|Aeoliscus strigatus,5,non_mammal_vertebrate
2201555,2201555,Gorgopas trochilus,GCA_018231245.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch5.tar,batch5/GCA_018231245.1.fasta.gz,genbank,reference genome,Contig,217699676,217699676,0.36,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/231/245/GCA_018231245.1_SRR12057643/,Eukaryota,,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Gorgopas,Gorgopas trochilus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Hesperioidea|Hesperiidae|Pyrginae|Gorgopas|Gorgopas trochilus,6,invertebrate_animal
