taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
2052143,2052143,Anaerolineae bacterium,GCA_027036755.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_027036755.1.fasta.gz,genbank,na,Scaffold,3817545,3817545,0.59,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/036/755/GCA_027036755.1_ASM2703675v1/,Bacteria,,Bacillati,Chloroflexota,Anaerolineae,,,,Anaerolineae bacterium,root|cellular organisms|Bacteria|Bacillati|Chloroflexota|Anaerolineae|unclassified Anaerolineae|Anaerolineae bacterium,8,bacteria
72226,72226,Lysobacter sp.,GCA_013362405.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_013362405.1.fasta.gz,genbank,na,Contig,2576135,2576135,0.705,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/362/405/GCA_013362405.1_ASM1336240v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Lysobacter,Lysobacter sp.,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Lysobacterales|Lysobacteraceae|Lysobacter|unclassified Lysobacter|Lysobacter sp.,8,bacteria
194843,194843,uncultured Bacteroidales bacterium,GCA_903936865.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_903936865.1.fasta.gz,genbank,na,Contig,5275802,5275802,0.315,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/936/865/GCA_903936865.1_freshwater_MAG_---_Loc090721-8-6m_bin-0401/,Bacteria,,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,,,uncultured Bacteroidales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Bacteroidia|Bacteroidales|environmental samples|uncultured Bacteroidales bacterium,8,bacteria
163,163,Treponema bryantii,GCA_015061465.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_015061465.1.fasta.gz,genbank,na,Scaffold,2060171,2060171,0.32,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/061/465/GCA_015061465.1_ASM1506146v1/,Bacteria,,Pseudomonadati,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema,Treponema bryantii,root|cellular organisms|Bacteria|Pseudomonadati|Spirochaetota|Spirochaetia|Treponematales|Treponemataceae|Treponema|Treponema bryantii,8,bacteria
1977087,1977087,Pseudomonadota bacterium,GCA_018241995.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_018241995.1.fasta.gz,genbank,na,Scaffold,3773686,3773686,0.685,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/241/995/GCA_018241995.1_ASM1824199v1/,Bacteria,,Pseudomonadati,Pseudomonadota,,,,,Pseudomonadota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|unclassified Pseudomonadota|Pseudomonadota bacterium,8,bacteria
2585976,2585976,Agara epimachia,GCA_018245295.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch35.tar,batch35/GCA_018245295.1.fasta.gz,genbank,reference genome,Contig,272172950,272172950,0.37,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/245/295/GCA_018245295.1_SRR9330387/,Eukaryota,,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Agara,Agara epimachia,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Hesperioidea|Hesperiidae|Pyrrhopyginae|Agara|Agara epimachia,6,invertebrate_animal
948519,948519,Aeromonas rivipollensis,GCF_010974825.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_010974825.1.fasta.gz,refseq,na,Contig,4531506,4531506,0.615,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/974/825/GCF_010974825.1_ASM1097482v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas rivipollensis,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas rivipollensis,8,bacteria
2762014,2762014,Candidatus Parcubacteria bacterium,GCA_009995385.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_009995385.1.fasta.gz,genbank,na,Scaffold,723122,723122,0.435,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/995/385/GCA_009995385.1_ASM999538v1/,Bacteria,,,Candidatus Parcubacteria,,,,,Candidatus Parcubacteria bacterium,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Patescibacteria group|Parcubacteria group|Candidatus Parcubacteria|unclassified Candidatus Parcubacteria|Candidatus Parcubacteria bacterium,8,bacteria
1850252,1850252,Tenacibaculum todarodis,GCF_001889045.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCF_001889045.1.fasta.gz,refseq,reference genome,Complete Genome,3019213,3019213,0.305,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/045/GCF_001889045.1_ASM188904v1/,Bacteria,,Pseudomonadati,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum todarodis,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum|Tenacibaculum todarodis,8,bacteria
2838472,2838472,Candidatus Bacteroides merdavium,GCA_019116805.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_019116805.1.fasta.gz,genbank,na,Contig,2939522,2939522,0.5,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/116/805/GCA_019116805.1_ASM1911680v1/,Bacteria,,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Candidatus Bacteroides merdavium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Candidatus Bacteroides merdavium,8,bacteria
